Query, Refcode,DIST1 
3,HUWHIQ,2.115
3,HUWHIQ,2.309
3,HUWHIQ,2.226
3,HUWHIQ,2.204
3,HUWHIQ,2.250
3,HUWHIQ,2.159
3,HUWHIQ,2.179
3,HUWHIQ,2.118
3,HUWHIQ,2.176
3,HUWHOW,1.859
3,HUWHOW,2.153
3,HUWHOW,1.959
3,HUWHOW01,1.904
3,HUWHOW01,2.229
3,HUWHOW01,1.936
3,HUWHUC,1.994
3,HUWHUC,1.930
3,HUWHUC,2.065
3,HUWHUC,2.132
3,HUWHUC,1.883
3,HUWHUC,1.960
3,HUWHUC,2.172
3,HUWHUC,2.149
3,HUWHUC,2.177
3,HUWHUC,2.200
3,HUWHUC,2.149
3,HUWHUC,2.150
3,HUWHUC,2.195
3,HUWHUC,2.179
3,HUWHUC,2.166
3,HUWHUC,2.213
3,HUWHUC,2.148
3,HUWHUC,2.099
3,HUWHUC,1.860
3,HUWHUC,2.145
3,HUWHUC,1.912
3,HUWHUC,1.897
3,HUWHUC,1.959
3,HUWHUC,2.128
3,HUWHUC,2.145
3,HUWHUC,2.111
3,HUWHUC,2.149
3,HUWHUC,2.198
3,HUWHUC,2.117
3,HUWHUC,2.167
3,HUWHUC,2.061
3,HUWHUC,1.953
3,HUWHUC,1.948
3,HUWHUC,1.925
3,HUWHUC,2.102
3,HUWHUC,1.959
3,HUWKEP,2.194
3,HUWKIT,2.179
3,HUYGAJ,1.787
3,HUYGAJ,1.759
3,HUYGAJ,1.929
3,HUYGAJ,1.773
3,HUYGAJ,1.860
3,HUYGAJ,1.987
3,HUYGEN,1.823
3,HUYGEN,1.762
3,HUYGEN,1.918
3,HUYGEN,1.835
3,HUYGEN,1.825
3,HUYGEN,1.940
3,HUYGEN,1.940
3,HUYGIR,1.825
3,HUYGIR,1.774
3,HUYGIR,1.910
3,HUYGIR,1.786
3,HUYGIR,1.804
3,HUYGIR,1.950
3,HUYGIR,2.017
3,HUYLAO,2.139
3,HYCOMN,2.206
3,HYCOMN,2.147
3,HYCOMN,2.116
3,HYCOMN,2.208
3,IBAKOM,1.954
3,IBAKOM,1.983
3,IBAKOM,2.149
3,IBAKOM,2.227
3,IBAKOM,2.165
3,IBAKOM,2.136
3,IBAKUS,2.092
3,IBAKUS,2.184
3,IBAKUS,2.116
3,IBAKUS,2.372
3,IBAKUS,2.121
3,IBEDIC,1.833
3,IBEPUB,2.220
3,IBEPUB,2.167
3,IBEPUB,2.209
3,IBEPUB,2.229
3,IBEPUB,2.207
3,IBEPUB,2.215
3,IBIHUX,1.952
3,IBIHUX,1.927
3,IBIHUX,1.911
3,IBIHUX,1.894
3,IBIHUX,1.842
3,IBIHUX,1.907
3,IBIHUX,1.851
3,IBIHUX,1.959
3,IBIHUX,1.897
3,IBIHUX,1.894
3,IBIHUX,1.859
3,IBIHUX,1.951
3,IBIHUX,1.857
3,IBIHUX,1.922
3,IBIHUX,2.187
3,IBIHUX,1.916
3,IBIHUX,2.171
3,IBIHUX,1.937
3,IBIHUX,1.848
3,IBIHUX,1.878
3,IBIHUX,1.991
3,IBIHUX,1.977
3,IBIHUX,2.090
3,IBIHUX,2.162
3,IBIHUX,1.857
3,IBIHUX,1.926
3,IBIHUX,1.978
3,IBIHUX,2.169
3,IBIHUX,1.988
3,IBIHUX,2.134
3,IBIHUX,1.928
3,IBIHUX,1.938
3,IBIHUX,2.229
3,IBIHUX,1.962
3,IBIHUX,1.970
3,IBIHUX,2.178
3,IBIMUC,2.112
3,IBIMUC,2.215
3,IBINAJ,2.153
3,IBISER,2.102
3,IBISER,2.150
3,IBIVIZ,2.345
3,IBIVIZ,2.235
3,IBIVIZ,2.230
3,IBIVIZ,2.106
3,IBIYEX,2.019
3,IBIYEX,1.998
3,IBIYIB,2.005
3,IBIYIB,1.996
3,IBIYIB,2.003
3,IBIYIB,1.983
3,IBOMAN,2.165
3,IBOMAN,2.143
3,IBOMAN,2.192
3,IBOMAN,2.154
3,ICAGEZ,2.136
3,ICAGEZ,2.141
3,ICAGEZ,2.220
3,ICAGEZ,2.107
3,ICAGEZ,2.169
3,ICAKED,2.162
3,ICENOU,2.288
3,ICENOU,2.105
3,ICENOU,2.292
3,ICENOU,2.256
3,ICENOU,2.151
3,ICENOU,2.141
3,ICENOU,2.275
3,ICENOU,2.285
3,ICEPAI,2.158
3,ICEPAI,2.116
3,ICEPAI,2.125
3,ICEPAI,2.212
3,ICEPAI,2.117
3,ICEPAI,2.129
3,ICEPAI,2.133
3,ICEPAI,2.179
3,ICOFAI,2.270
3,ICOJAL,2.160
3,ICOJAL,2.086
3,ICOJAL,2.133
3,ICOJAL,2.118
3,ICOMET,2.146
3,ICOMET,2.087
3,ICOMET,2.116
3,ICOMET,1.949
3,ICOMET,1.855
3,ICOMET,1.941
3,ICOMET,2.159
3,ICUNAW,2.112
3,ICUNAW,2.213
3,ICUNAW,2.040
3,ICUNAW,2.150
3,ICUNAW,2.203
3,ICUNAW,2.247
3,ICUNAW,2.087
3,ICUNAW,2.107
3,ICUNAW,2.181
3,ICUNAW,2.325
3,ICUNAW,2.117
3,ICUNAW,2.121
3,ICUNAW,2.263
3,ICUNAW,2.261
3,ICUNAW,2.160
3,ICUNAW,2.174
3,ICUNAW,2.171
3,ICUNAW,2.070
3,ICUNAW,2.097
3,ICUNAW,2.224
3,ICUNAW,2.155
3,ICUNAW,2.085
3,ICUNAW,2.116
3,ICUNAW,2.148
3,ICUVEI,2.107
3,ICUVEI,2.181
3,ICUVEI,2.155
3,ICUVEI,2.134
3,ICUVEI,2.085
3,ICUVEI,2.253
3,IDAFAV,2.179
3,IDAFAV,2.141
3,IDAFAV,2.195
3,IDAFAV,2.130
3,IDAFAV,2.337
3,IDAFAV,1.880
3,IDAFAV,1.940
3,IDAFAV,1.953
3,IDAFAV,1.924
3,IDAFAV,1.881
3,IDAFAV,1.921
3,IDAFAV,1.935
3,IDAPIN,2.178
3,IDAPIN,2.252
3,IDAPIN,2.132
3,IDEGUU,1.865
3,IDEGUU,1.819
3,IDEGUU,2.124
3,IDEHAB,1.845
3,IDEHAB,1.889
3,IDEHEF,1.857
3,IDEHEF,1.916
3,IDEHIJ,1.883
3,IDEHIJ,1.855
3,IDEHIJ,2.037
3,IDEHOP,1.930
3,IDEHOP,2.412
3,IDEHOP,1.879
3,IDEHOP,2.192
3,IDERIS,2.080
3,IDERIS,2.145
3,IDERIS,2.220
3,IDIXOJ,2.259
3,IDIXOJ,2.222
3,IDIZAX,2.329
3,IDIZAX,2.107
3,IDIZAX,2.181
3,IDIZAX,2.129
3,IDIZAX,2.121
3,IDODUA,1.851
3,IDODUA,1.871
3,IDODUA,1.901
3,IDODUA,1.953
3,IDODUA,1.913
3,IDODUA,1.914
3,IDOFAI,1.893
3,IDOFAI,1.937
3,IDOFAI,1.849
3,IDUFET,2.281
3,IDUJUM,2.119
3,IDUJUM,2.162
3,IDUJUM,2.158
3,IDULOJ,2.141
3,IDULOJ,2.084
3,IDULOJ,2.228
3,IDUMOK,2.170
3,IDUMOK,2.079
3,IDUMOK,2.291
3,IDUMOK,2.329
3,IDUYOV,2.199
3,IDUYOV,2.359
3,IDUYOV,2.196
3,IDUYOV,2.268
3,IDUYOV,2.205
3,IDUYOV,2.207
3,IDUYOV,2.258
3,IDUYOV,1.869
3,IDUYOV,2.399
3,IDUYOV,2.146
3,IDUYOV,1.849
3,IDUYOV,1.935
3,IDUYOV,2.516
3,IDUYOV,1.977
3,IDUYOV,1.865
3,IDUYOV,1.883
3,IDUYOV,2.235
3,IDUYOV,2.117
3,IDUYOV,1.782
3,IDUYOV,1.886
3,IDUYOV,2.271
3,IDUYOV,2.168
3,IDUYOV,1.884
3,IDUYOV,1.916
3,IDUYOV,1.895
3,IDUYOV,1.873
3,IDUYUB,2.298
3,IDUYUB,2.184
3,IDUYUB,2.432
3,IDUYUB,2.187
3,IDUYUB,2.249
3,IDUYUB,2.216
3,IDUYUB,2.178
3,IDUYUB,1.932
3,IDUYUB,2.310
3,IDUYUB,1.910
3,IDUYUB,1.856
3,IDUYUB,1.869
3,IDUYUB,2.032
3,IDUYUB,2.206
3,IDUYUB,1.817
3,IDUYUB,1.885
3,IDUYUB,1.930
3,IDUYUB,2.225
3,IDUYUB,1.803
3,IDUYUB,1.910
3,IDUYUB,2.002
3,IDUYUB,2.178
3,IDUYUB,1.839
3,IDUYUB,2.223
3,IDUYUB,2.250
3,IDUYUB,2.168
3,IDUYUB,2.166
3,IFAHAY,2.223
3,IFAHAY,2.196
3,IFAHAY,2.157
3,IFAHAY,2.106
3,IFAHAY,2.013
3,IFAHAY,2.201
3,IFANUZ,2.218
3,IFANUZ,2.071
3,IFANUZ,2.148
3,IFAPAH,2.186
3,IFAPAH,2.149
3,IFAPAH,2.105
3,IFAPEL,2.163
3,IFAZAQ,2.234
3,IFENEM,1.842
3,IFENEM,2.020
3,IFENEM,2.143
3,IFENEM,1.996
3,IFENEM,2.139
3,IFENEM,1.921
3,IFENEM,1.976
3,IFENEM,1.966
3,IFENEM,2.101
3,IFENEM,2.143
3,IFENEM,1.926
3,IFENEM,2.134
3,IFENEM,2.117
3,IFENEM,1.916
3,IFENEM,1.928
3,IFEXEX,2.200
3,IFEXEX,2.171
3,IFEXEX,2.175
3,IFEXEX,2.197
3,IFEXEX,2.213
3,IFEXEX,2.250
3,IFEXEX,2.185
3,IFEXEX,2.209
3,IFOPAU,2.202
3,IFOPAU,2.198
3,IFOPAU,2.094
3,IFOYOR,2.103
3,IFOYOR,2.144
3,IFOYOR,2.302
3,IFOYOR,2.237
3,IFUBUG,2.151
3,IFUCAN,2.204
3,IFUCAN,2.154
3,IFUCAN,2.146
3,IFUCAN,2.217
3,IFUKEA,1.873
3,IFUKEA,1.931
3,IFUKEA,1.929
3,IFUKEA,1.866
3,IFUKEA,2.291
3,IFUMOM,1.901
3,IFUMOM,1.858
3,IFUMOM,2.463
3,IFUMOM,2.231
3,IFUXOW,2.227
3,IFUXOW,2.308
3,IGAKIK,1.897
3,IGAMOS,1.877
3,IGAMOS,1.906
3,IGAMOS,2.114
3,IGAMUY,1.925
3,IGAMUY,1.872
3,IGANAF,1.891
3,IGAZEW,2.181
3,IGECUS,2.418
3,IGECUS,2.206
3,IGECUS,2.141
3,IGECUS,2.333
3,IGELAI,2.216
3,IGELAI,2.153
3,IGENUD,2.274
3,IGENUD,2.109
3,IGENUD,2.242
3,IGEPAL,2.392
3,IGEPAL,2.207
3,IGEPAL,2.358
3,IGEPAL,2.165
3,IGEPAL,2.167
3,IGEPAL,2.090
3,IGEPEP,2.154
3,IGEPEP,2.452
3,IGEPEP,2.134
3,IGEPEP,2.144
3,IGEPEP,2.103
3,IGEPEP,2.298
3,IGEPEP,2.402
3,IGEPEP,2.098
3,IGEPEP,2.194
3,IGEPEP,2.364
3,IGEPEP,2.122
3,IGEPEP,2.205
3,IGEPIT,2.177
3,IGEPIT,2.337
3,IGEPIT,2.129
3,IGEPIT,2.136
3,IGEPIT,2.100
3,IGEZID,1.866
3,IGEZID,1.912
3,IGEZID,2.051
3,IGOHUH,2.172
3,IGOHUH,2.156
3,IGOHUH,2.242
3,IGOHUH,2.119
3,IGOHUH,2.199
3,IGOHUH,2.182
3,IGOJET,1.880
3,IGOJET,1.826
3,IGOJET,1.914
3,IGOJET,1.783
3,IGOJET,1.985
3,IGOJET,2.054
3,IGOJET,1.764
3,IGOJET,1.741
3,IGOJET,1.920
3,IGOJET,2.017
3,IGOJET,1.804
3,IGOJET,1.826
3,IGOJET,1.985
3,IGOJET,1.985
3,IGOXIM,2.145
3,IGOXIM,2.167
3,IGOXIM,2.148
3,IGOXIM,2.170
3,IGOYOS,1.938
3,IGOYOS,1.963
3,IGOYOS,1.862
3,IGOYOS,2.192
3,IGOYOS,2.326
3,IGOYOS,1.920
3,IGOYOS,1.896
3,IGOYOS,1.830
3,IGOYOS,2.104
3,IGOYOS,2.340
3,IGUCOC,2.136
3,IGUCOC,2.108
3,IGUCOC,2.152
3,IGUCOC,2.107
3,IGULAY,2.377
3,IGULEB,2.197
3,IGULEB,2.117
3,IGULEB,2.235
3,IGULEB,2.191
3,IGULEB,2.179
3,IGULEB,2.209
3,IGULEB,2.200
3,IGULEB,2.160
3,IGULEB,2.116
3,IGULEB,2.094
3,IGULEB,2.123
3,IGULEB,2.173
3,IGUWIR,2.090
3,IHABOI,1.919
3,IHABOI,2.127
3,IHABOI,2.149
3,IHABOI,1.916
3,IHABOI,1.914
3,IHABOI,1.880
3,IHABOI,1.926
3,IHABOI,1.972
3,IHABOI,2.193
3,IHABOI,2.150
3,IHABOI,1.898
3,IHABOI,2.168
3,IHABOI,1.927
3,IHABOI,1.938
3,IHABOI,2.166
3,IHACAV,2.180
3,IHACAV,2.110
3,IHACAV,2.178
3,IHACAV,2.125
3,IHACEZ,2.134
3,IHACEZ,2.124
3,IHACEZ,2.177
3,IHACEZ,2.143
3,IHACEZ,2.261
3,IHACEZ,2.198
3,IHACEZ,2.194
3,IHACEZ,2.197
3,IHACOJ,2.148
3,IHACOJ,2.151
3,IHACOJ,2.245
3,IHACOJ,2.206
3,IHACUP,1.898
3,IHACUP,1.884
3,IHACUP,1.949
3,IHAHEF,1.910
3,IHAHEF,1.839
3,IHAZAS,2.106
3,IHELAI,2.217
3,IHELAI,2.232
3,IHELAI,2.132
3,IHETAR,1.920
3,IHETAR,1.954
3,IHETAR,2.264
3,IHETAR,1.881
3,IHETAR,1.910
3,IHETAR,2.313
3,IHETAR,2.140
3,IHETAR,2.244
3,IHETAR,2.086
3,IHETAR,2.289
3,IHETEV,1.989
3,IHETEV,1.994
3,IHETEV,2.200
3,IHETEV,1.906
3,IHETEV,1.901
3,IHETEV,2.438
3,IHETEV,2.271
3,IHETEV,2.080
3,IHETEV,2.273
3,IHETEV,2.159
3,IHETEV,2.388
3,IHIGIP,2.183
3,IHIGIP,2.189
3,IHIGIP,2.239
3,IHIGIP,2.199
3,IHIGIP,2.158
3,IHIHUC,2.079
3,IHIHUC,2.123
3,IHIHUC,2.076
3,IHILEQ,2.169
3,IHILEQ,2.230
3,IHILEQ,2.179
3,IHILEQ,2.207
3,IHILIU,2.127
3,IHILIU,2.162
3,IHINUJ,1.864
3,IHINUJ,1.868
3,IHINUJ,2.232
3,IHINUJ,2.254
3,IHOVAD,2.067
3,IHOVAD,2.054
3,IHOVAD,2.336
3,IHOVAD,2.318
3,IJIHAK,2.097
3,IJIHAK,2.135
3,IJISID,2.164
3,IJISID,2.233
3,IJISID,2.223
3,IJISID,2.201
3,IJISID,2.214
3,IJISID,2.109
3,IJISID,2.203
3,IJISID,2.148
3,IJISID,2.289
3,IJOMOJ01,2.255
3,IJOMOJ01,2.256
3,IJOMOJ01,2.124
3,IJOMOJ02,2.198
3,IJOMOJ02,2.251
3,IJOMOJ02,2.168
3,IJOMOJ02,2.176
3,IJOMOJ02,2.157
3,IJOMOJ02,2.197
3,IJOMOJ02,2.163
3,IJOMOJ02,2.215
3,IJOMOJ02,2.210
3,IJOMOJ02,2.129
3,IJOMOJ02,2.078
3,IJOMOJ02,2.091
3,IJOMOJ02,2.260
3,IJOMOJ02,2.161
3,IJOMOJ02,2.128
3,IJOMOJ02,2.234
3,IJOMOJ02,2.135
3,IJOMOJ02,2.169
3,IJOMOJ03,2.245
3,IJOMOJ03,2.184
3,IJOMOJ03,2.133
3,IJOMOJ03,2.193
3,IJOMOJ03,2.184
3,IJOMOJ03,2.168
3,IJOMOJ03,2.241
3,IJOMOJ03,2.236
3,IJOMOJ03,2.263
3,IJOMOJ03,2.162
3,IJOMOJ03,2.097
3,IJOMOJ03,2.103
3,IJOMOJ03,2.186
3,IJOMOJ03,2.207
3,IJOMOJ03,2.208
3,IJOMOJ03,2.218
3,IJOMOJ03,2.238
3,IJOMOJ03,2.205
3,IJOMOJ04,2.200
3,IJOMOJ04,2.152
3,IJOMOJ04,2.147
3,IJOMOJ04,2.195
3,IJOMOJ04,2.249
3,IJOMOJ04,2.191
3,IJOMOJ04,2.144
3,IJOMOJ04,2.233
3,IJOMOJ04,2.196
3,IJOMOJ04,2.191
3,IJOMOJ04,2.110
3,IJOMOJ04,2.156
3,IJOMOJ04,2.216
3,IJOMOJ04,2.177
3,IJOMOJ04,2.131
3,IJOMOJ04,2.189
3,IJOMOJ04,2.128
3,IJOMOJ04,2.196
3,IJOMOJ06,2.155
3,IJOMOJ06,2.179
3,IJOMOJ06,2.129
3,IJOMOJ06,2.115
3,IJOMOJ06,2.177
3,IJOMOJ06,2.220
3,IJOMOJ06,2.117
3,IJOMOJ06,2.190
3,IJOMOJ06,2.228
3,IJOMOJ06,2.139
3,IJOMOJ06,2.097
3,IJOMOJ06,2.079
3,IJOMOJ06,2.206
3,IJOMOJ06,2.200
3,IJOMOJ06,2.152
3,IJOMOJ06,2.211
3,IJOMOJ06,2.174
3,IJOMOJ06,2.158
3,IJOMOJ07,2.148
3,IJOMOJ07,2.229
3,IJOMOJ07,2.154
3,IJOMOJ07,2.117
3,IJOMOJ07,2.167
3,IJOMOJ07,2.217
3,IJOMOJ07,2.211
3,IJOMOJ07,2.244
3,IJOMOJ07,2.197
3,IJOMOJ07,2.230
3,IJOMOJ07,2.084
3,IJOMOJ07,2.150
3,IJOMOJ07,2.212
3,IJOMOJ07,2.187
3,IJOMOJ07,2.116
3,IJOMOJ07,2.208
3,IJOMOJ07,2.132
3,IJOMOJ07,2.196
3,IJOPAY,2.264
3,IJOPAY01,2.265
3,IJOWEJ,2.499
3,IJOWEJ,2.216
3,IJOWEJ,2.458
3,IJOWEJ,2.152
3,IJOWIN,2.387
3,IJOWIN,2.250
3,IJOWIN,2.058
3,IJOWIN,2.090
3,IKEQUK,2.225
3,IKERAR,1.872
3,IKERAR,1.918
3,IKERAR,2.399
3,IKERAR,1.845
3,IKERAR,1.903
3,IKERAR,2.295
3,IKEVOJ,1.873
3,IKEVOJ,1.860
3,IKEVOJ,2.485
3,IKEVOJ,1.937
3,IKEVOJ,1.992
3,IKEVOJ,1.887
3,IKEVOJ,1.905
3,IKEVOJ,2.072
3,IKEVOJ,2.126
3,IKEVOJ,2.195
3,IKEVOJ,2.140
3,IKEVOJ,2.095
3,IKEVOJ,2.191
3,IKEVUP,1.920
3,IKEVUP,1.914
3,IKEVUP,1.876
3,IKEVUP,2.097
3,IKEVUP,2.122
3,IKEVUP,2.096
3,IKUGOK,2.149
3,IKUGUQ,2.246
3,IKUHIF,2.221
3,IKUHIF,2.238
3,ILAGAD,2.177
3,ILAGAD,2.217
3,ILAGAD,2.151
3,ILAKAH,2.321
3,ILAKAH,2.134
3,ILAKAH,2.156
3,ILAKAH,2.186
3,ILAKAH,2.060
3,ILAKAH,2.125
3,ILAKAH,2.121
3,ILAKOV,2.139
3,ILAKOV,2.218
3,ILAKOV,2.453
3,ILAKOV,2.118
3,ILAKOV,2.065
3,ILAKOV,2.082
3,ILELEQ,2.157
3,ILELEQ,2.136
3,ILELEQ,2.113
3,ILELEQ,2.145
3,ILELEQ,2.118
3,ILELEQ,2.121
3,ILOJIC,1.976
3,ILOJIC,1.787
3,ILOJOI,1.982
3,ILOJOI,1.831
3,ILOKAV,2.268
3,ILOKEZ,1.939
3,ILOKEZ,1.862
3,ILOKEZ,1.831
3,ILOMIF,2.127
3,ILOMIF,2.166
3,ILOMIF,2.213
3,ILOMOL,2.141
3,ILOMOL,2.139
3,ILOMOL,2.114
3,ILOMOL,2.135
3,ILOMOL,2.108
3,ILOMOL,2.134
3,ILOMUR,2.126
3,ILOMUR,2.032
3,ILOMUR,2.118
3,ILOMUR,2.185
3,ILOMUR,2.124
3,ILOMUR,2.119
3,ILUKOP,2.231
3,ILUKOP01,2.216
3,ILULEG,2.193
3,ILULEG,2.170
3,ILULEG,2.160
3,INIMAT,2.155
3,INIMAT,2.185
3,INIMAT,2.161
3,INIMAT,2.180
3,INIMAT,2.199
3,INIMAT,2.213
3,INIMAT,1.786
3,INIMAT,2.084
3,INIMAT,1.984
3,INIMAT,2.193
3,INIMAT,2.032
3,INIMAT,1.960
3,INIMAT,1.830
3,INIMAT,1.935
3,INIMAT,2.185
3,INIMAT,2.174
3,INIMAT,2.011
3,INIMAT,1.910
3,INIMEX,2.242
3,INIMEX,2.143
3,INIMEX,2.184
3,INIMEX,2.165
3,INIMEX,2.186
3,INIMEX,2.190
3,INIMEX,1.832
3,INIMEX,2.005
3,INIMEX,2.119
3,INIMEX,2.095
3,INIMEX,2.042
3,INIMEX,1.987
3,INIMEX,1.809
3,INIMEX,2.102
3,INIMEX,2.074
3,INIMEX,2.076
3,INIMEX,2.037
3,INIMEX,1.995
3,INIZIO,1.856
3,INIZIO,1.865
3,INIZIO,1.842
3,INIZIO,1.889
3,INIZIO,2.300
3,INIZIO,2.308
3,INUXAQ,2.086
3,INUXAQ,1.881
3,INUXAQ,1.917
3,INUXEU,2.076
3,INUXEU,1.952
3,INUXEU,1.899
3,IPAMIV,2.134
3,IPAMIV,2.032
3,IPAMIV,2.095
3,IPAMIV,2.164
3,IPIBUE,2.177
3,IPICEP,2.175
3,IPICEP,2.227
3,IPICEP,2.205
3,IPILEY,2.166
3,IPILIC,2.318
3,IPILIC,2.163
3,IPRAMN,2.233
3,IPRAMN,2.194
3,IPRAMN01,2.178
3,IPRAMN01,2.155
3,IPUKEJ,1.893
3,IPUKEJ,1.960
3,IPUKEJ,1.889
3,IPUKEJ,1.903
3,IPUKEJ,1.947
3,IPUKEJ,1.845
3,IPUKEJ,1.929
3,IPUKEJ,2.053
3,IPUKEJ,2.253
3,IPUKEJ,1.883
3,IPUKEJ,1.879
3,IPUKEJ,1.937
3,IPUKEJ,1.930
3,IPUKEJ,1.937
3,IPUKEJ,1.964
3,IPUKEJ,1.972
3,IPUKEJ,1.842
3,IPUKEJ,2.154
3,IPUKEJ,1.846
3,IPUKEJ,1.875
3,IPUKEJ,1.858
3,IPUKEJ,1.939
3,IPUKEJ,2.290
3,IPUKEJ,1.898
3,IPUKEJ,1.830
3,IPUKEJ,2.295
3,IPUKEJ,2.004
3,IPUKEJ,1.913
3,IPUKEJ,1.868
3,IPUKEJ,1.909
3,IPUKEJ,1.855
3,IPUKEJ,1.892
3,IPUKEJ,2.268
3,IPUKEJ,2.232
3,IPUKEJ,2.191
3,IPUKEJ,2.196
3,IPUKEJ,1.911
3,IPUKEJ,1.872
3,IPUKEJ,2.168
3,IPUKEJ,2.180
3,IPUKEJ,2.213
3,IPUKEJ,2.230
3,IPUKEJ,1.891
3,IPUKEJ,1.854
3,IPUKEJ,2.256
3,IPUKEJ,2.254
3,IPUKEJ,2.219
3,IPUKEJ,2.218
3,IPUKIN,1.970
3,IPUKIN,1.862
3,IPUKIN,1.878
3,IPUKIN,1.845
3,IPUKIN,1.968
3,IPUKIN,1.873
3,IPUKIN,1.874
3,IPUKIN,2.236
3,IPUKIN,2.186
3,IPUKIN,1.867
3,IPUKIN,2.301
3,IPUKIN,2.256
3,IPUKIN,1.895
3,IPUKIN,1.913
3,IPUKIN,2.315
3,IPUKIN,1.888
3,IPUKIN,1.909
3,IPUKIN,2.197
3,IPUKIN,2.229
3,IPUKIN,1.924
3,IPUKIN,1.939
3,IPUKIN,2.212
3,IPUKIN,1.909
3,IPUKIN,1.942
3,IPULOU,2.286
3,IPULOU,1.854
3,IPULOU,2.025
3,IPULOU,1.922
3,IPULOU,1.927
3,IPULOU,1.828
3,IPULOU,2.175
3,IPULOU,1.854
3,IPULOU,2.004
3,IPULOU,1.994
3,IPULOU,2.194
3,IPULOU,2.301
3,IPULOU,1.841
3,IPULOU,1.949
3,IPULOU,2.163
3,IPULOU,1.885
3,IPULOU,1.879
3,IPULOU,1.926
3,IPULOU,2.210
3,IPULOU,2.219
3,IPULOU,1.892
3,IPULOU,1.922
3,IPULOU,2.266
3,IPULOU,1.905
3,IPULOU,1.869
3,IPULOU,2.229
3,IPULUA,2.111
3,IPULUA,2.139
3,IPULUA,2.135
3,IPULUA,2.209
3,IPULUA,2.272
3,IPULUA,2.235
3,IPULUA,2.216
3,IPULUA,1.929
3,IPULUA,1.885
3,IPULUA,1.856
3,IPULUA,2.293
3,IPULUA,2.266
3,IPULUA,2.173
3,IPULUA,2.183
3,IPULUA,2.190
3,IPULUA,1.993
3,IPULUA,1.851
3,IPULUA,1.910
3,IPULUA,2.287
3,IPULUA,2.199
3,IPULUA,2.188
3,IPULUA,2.144
3,IPULUA,2.253
3,IPULUA,1.938
3,IPULUA,1.833
3,IPULUA,1.858
3,IPULUA,2.294
3,IPULUA,2.183
3,IPULUA,2.140
3,IPULUA,2.186
3,IPUWOF,2.191
3,IPUWOF,2.138
3,IQENUN,2.189
3,IQEPID,2.184
3,IQEPID,2.122
3,IQEPID,2.121
3,IQEPID,2.167
3,IQEPID,2.157
3,IQEPID,2.194
3,IQEWOQ,2.220
3,IQEWOQ,2.149
3,IQEWOQ,2.122
3,IQEWOQ,2.143
3,IQEWOQ,2.185
3,IQEWOQ,2.245
3,IQEWOQ,2.212
3,IQEWOQ,2.247
3,IQEWOQ,2.233
3,IQEWOQ,2.138
3,IQEWOQ,2.140
3,IQEWOQ,2.148
3,IQEWOQ,2.183
3,IQEWOQ,2.117
3,IQEWOQ,2.199
3,IQEWOQ,2.257
3,IQEWOQ,2.148
3,IQEWOQ,2.154
3,IQIPAZ,2.191
3,IQIPAZ,2.208
3,IQIPAZ,2.081
3,IQIPAZ,2.177
3,IQIPAZ,2.159
3,IQIPAZ,2.319
3,IQIPAZ,2.191
3,IQIPAZ,2.163
3,IQIPAZ,2.124
3,IQIPAZ,2.144
3,IQIPAZ,2.206
3,IQIPAZ,2.212
3,IQIPAZ,2.206
3,IQIPAZ,2.143
3,IQIPAZ,2.240
3,IQIPAZ,2.180
3,IQIPAZ,2.135
3,IQIPAZ,2.269
3,IQIPAZ,2.159
3,IQIPAZ,2.142
3,IQIPAZ,2.182
3,IQIPAZ,2.168
3,IQIPAZ,2.149
3,IQIPAZ,2.171
3,IQIRAB,1.903
3,IQIRAB,2.032
3,IQIRAB,2.024
3,IQIRAB,2.083
3,IQIRAB,2.054
3,IQIRAB,2.024
3,IQIRAB01,1.932
3,IQIRAB01,2.019
3,IQIRAB01,2.046
3,IQIRAB01,2.003
3,IQIREF,1.831
3,IQIREF,1.869
3,IQIREF,2.264
3,IQIREF,2.228
3,IQIREF,1.962
3,IQIREF,1.944
3,IQIREF,1.875
3,IQIREF,1.896
3,IQIREF,2.235
3,IQIREF,2.246
3,IQIREF,1.983
3,IQIREF,1.926
3,IQIREF,2.262
3,IQIREF,2.335
3,IQIREF,2.106
3,IQIREF,2.159
3,IQIREF,2.110
3,IQIREF,2.151
3,IQIREF,2.234
3,IQIREF,2.290
3,IQIREF,2.134
3,IQIREF,2.153
3,IQIREF,2.073
3,IQIREF,2.220
3,IQIREF,2.204
3,IQIREF,2.342
3,IQIREF,2.138
3,IQIREF,2.112
3,IQIREF,2.133
3,IQIREF,2.170
3,IQIREF,2.187
3,IQIREF,2.349
3,IQIREF,2.093
3,IQIREF,2.162
3,IQIREF,2.093
3,IQIREF,2.179
3,IQISEG,2.148
3,IQISEG,2.215
3,IQISEG,2.152
3,IQISEG,2.124
3,IQISEG,2.208
3,IQISEG,2.160
3,IQOLUV,1.918
3,IQOLUV,1.880
3,IQOLUV,2.271
3,IQUFUV,2.321
3,IQUFUV,2.240
3,IQUFUV,2.050
3,IQUFUV,2.118
3,IQUFUV,2.068
3,IQUFUV,2.377
3,IQUFUV,2.348
3,IQUFUV,2.142
3,IREHES,2.250
3,IREHES,2.293
3,IREVIK,2.167
3,IREVIK,2.298
3,IREVIK,2.224
3,IREVIK,2.250
3,IREVIK,2.080
3,IREVOQ,2.146
3,IREVOQ,2.342
3,IREVOQ,2.237
